subtaskID,datapointID,answer
1,9281,paper
1,9282,plastic
1,9283,trash
1,9284,plastic
1,9285,trash
1,9286,glass
1,9287,cardboard
1,9288,trash
1,9289,plastic
1,9290,trash
1,9291,plastic
1,9292,cardboard
1,9293,plastic
1,9294,paper
1,9295,plastic
1,9296,plastic
1,9297,trash
1,9298,trash
1,9299,cardboard
1,9300,paper
1,9301,paper
1,9302,metal
1,9303,plastic
1,9304,paper
1,9305,glass
1,9306,plastic
1,9307,cardboard
1,9308,plastic
1,9309,metal
1,9310,plastic
1,9311,plastic
1,9312,metal
1,9313,glass
1,9314,plastic
1,9315,plastic
1,9316,paper
1,9317,plastic
1,9318,paper
1,9319,trash
1,9320,plastic
1,9321,plastic
1,9322,metal
1,9323,plastic
1,9324,paper
1,9325,glass
1,9326,plastic
1,9327,plastic
1,9328,trash
1,9329,trash
1,9330,plastic
1,9331,metal
1,9332,trash
1,9333,trash
1,9334,metal
1,9335,cardboard
1,9336,plastic
1,9337,paper
1,9338,trash
1,9339,plastic
1,9340,plastic
1,9341,trash
1,9342,plastic
1,9343,metal
1,9344,cardboard
1,9345,plastic
1,9346,metal
1,9347,plastic
1,9348,plastic
1,9349,glass
1,9350,glass
1,9351,plastic
1,9352,metal
1,9353,plastic
1,9354,glass
1,9355,plastic
1,9356,trash
1,9357,glass
1,9358,plastic
1,9359,plastic
1,9360,paper
1,9361,metal
1,9362,metal
1,9363,trash
1,9364,plastic
1,9365,plastic
1,9366,metal
1,9367,plastic
1,9368,trash
1,9369,trash
1,9370,paper
1,9371,paper
1,9372,trash
1,9373,metal
1,9374,plastic
1,9375,cardboard
1,9376,trash
1,9377,trash
1,9378,plastic
1,9379,glass
1,9380,plastic
1,9381,plastic
1,9382,trash
1,9383,trash
1,9384,trash
1,9385,paper
1,9386,trash
1,9387,trash
1,9388,metal
1,9389,trash
1,9390,glass
1,9391,plastic
1,9392,cardboard
1,9393,trash
1,9394,plastic
1,9395,metal
1,9396,trash
1,9397,trash
1,9398,trash
1,9399,trash
1,9400,plastic
1,9401,cardboard
1,9402,glass
1,9403,metal
1,9404,plastic
1,9405,glass
1,9406,paper
1,9407,trash
1,9408,trash
1,9409,paper
1,9410,glass
1,9411,cardboard
1,9412,glass
1,9413,paper
1,9414,trash
1,9415,trash
1,9416,trash
1,9417,plastic
1,9418,plastic
1,9419,metal
1,9420,plastic
1,9421,metal
1,9422,trash
1,9423,trash
1,9424,plastic
1,9425,trash
1,9426,paper
1,9427,trash
1,9428,trash
1,9429,paper
1,9430,paper
1,9431,trash
1,9432,metal
1,9433,metal
1,9434,plastic
1,9435,metal
1,9436,cardboard
1,9437,plastic
1,9438,cardboard
1,9439,plastic
1,9440,trash
1,9441,trash
1,9442,trash
1,9443,metal
1,9444,metal
1,9445,paper
1,9446,trash
1,9447,metal
1,9448,cardboard
1,9449,glass
1,9450,trash
1,9451,trash
1,9452,trash
1,9453,paper
1,9454,plastic
1,9455,glass
1,9456,cardboard
1,9457,plastic
1,9458,plastic
1,9459,cardboard
1,9460,trash
1,9461,metal
1,9462,cardboard
1,9463,plastic
1,9464,cardboard
1,9465,trash
1,9466,glass
1,9467,paper
1,9468,trash
1,9469,glass
1,9470,plastic
1,9471,trash
1,9472,trash
1,9473,trash
1,9474,plastic
1,9475,trash
1,9476,metal
1,9477,plastic
1,9478,paper
1,9479,metal
1,9480,plastic
1,9481,paper
1,9482,paper
1,9483,trash
1,9484,glass
1,9485,plastic
1,9486,paper
1,9487,trash
1,9488,glass
1,9489,metal
1,9490,plastic
1,9491,plastic
1,9492,paper
1,9493,glass
1,9494,glass
1,9495,trash
1,9496,paper
1,9497,glass
1,9498,metal
1,9499,plastic
1,9500,glass
1,9501,plastic
1,9502,metal
1,9503,glass
1,9504,trash
1,9505,trash
1,9506,plastic
1,9507,plastic
1,9508,plastic
1,9509,plastic
1,9510,glass
1,9511,plastic
1,9512,cardboard
1,9513,plastic
1,9514,glass
1,9515,trash
1,9516,trash
1,9517,paper
1,9518,trash
1,9519,trash
1,9520,trash
1,9521,plastic
1,9522,trash
1,9523,trash
1,9524,paper
1,9525,trash
1,9526,trash
1,9527,trash
1,9528,trash
1,9529,paper
1,9530,metal
1,9531,metal
1,9532,plastic
1,9533,glass
1,9534,plastic
1,9535,trash
1,9536,plastic
1,9537,plastic
1,9538,trash
1,9539,plastic
1,9540,glass
1,9541,trash
1,9542,plastic
1,9543,trash
1,9544,cardboard
1,9545,plastic
1,9546,trash
1,9547,cardboard
1,9548,trash
1,9549,plastic
1,9550,plastic
1,9551,glass
1,9552,trash
1,9553,trash
1,9554,trash
1,9555,glass
1,9556,paper
1,9557,plastic
1,9558,paper
1,9559,cardboard
1,9560,trash
1,9561,paper
1,9562,trash
1,9563,trash
1,9564,cardboard
1,9565,plastic
1,9566,cardboard
1,9567,cardboard
1,9568,trash
1,9569,trash
1,9570,trash
1,9571,paper
1,9572,metal
1,9573,glass
1,9574,cardboard
1,9575,trash
1,9576,metal
1,9577,trash
1,9578,plastic
1,9579,plastic
1,9580,plastic
1,9581,plastic
1,9582,trash
1,9583,paper
1,9584,trash
1,9585,plastic
1,9586,plastic
1,9587,paper
1,9588,metal
1,9589,trash
1,9590,trash
1,9591,plastic
1,9592,glass
1,9593,trash
1,9594,trash
1,9595,metal
1,9596,plastic
1,9597,plastic
1,9598,metal
1,9599,plastic
1,9600,paper
1,9601,trash
1,9602,paper
1,9603,glass
1,9604,plastic
1,9605,metal
1,9606,trash
1,9607,cardboard
1,9608,plastic
1,9609,trash
1,9610,paper
1,9611,glass
1,9612,trash
1,9613,plastic
1,9614,trash
1,9615,glass
1,9616,cardboard
