subtaskID,datapointID,answer
1,10001,0
1,10002,0
1,10003,0
1,10004,0
1,10005,0
1,10006,0
1,10007,0
1,10008,0
1,10009,0
1,10010,0
1,10011,0
1,10012,0
1,10013,0
1,10014,0
1,10015,0
1,10016,0
1,10017,0
1,10018,0
1,10019,0
1,10020,0
1,10022,0
1,10023,0
1,10024,0
1,10025,0
1,10026,0
1,10027,0
1,10028,0
1,10029,0
1,10030,0
1,10031,0
1,10032,0
1,10033,0
1,10034,0
1,10035,0
1,10036,0
1,10037,0
1,10038,0
1,10039,0
1,10040,0
1,10041,0
1,10042,0
1,10043,0
1,10044,0
1,10045,0
1,10046,0
1,10047,0
1,10048,0
1,10049,0
1,10050,0
1,10051,0
1,10052,0
1,10053,0
1,10054,0
1,10055,0
1,10057,0
1,10058,0
1,10059,0
1,10060,0
1,10061,0
1,10062,0
1,10063,0
1,10064,0
1,10065,0
1,10066,0
1,10067,0
1,10068,0
1,10069,0
1,10070,0
1,10071,0
1,10072,0
1,10074,0
1,10075,0
1,10076,0
1,10077,0
1,10078,0
1,10079,0
1,10080,0
1,10081,0
1,10082,0
1,10083,0
1,10084,0
1,10085,0
1,10086,0
1,10087,0
1,10088,0
1,10089,0
1,10090,0
1,10091,0
1,10092,0
1,10093,0
1,10094,0
1,10095,0
1,10096,0
1,10097,0
1,10098,0
1,10099,0
1,10100,0
1,10101,0
1,10103,0
1,10104,0
1,10105,0
1,10106,0
1,10107,0
1,10108,0
1,10109,0
1,10110,0
1,10111,0
1,10112,0
1,10113,0
1,10114,0
1,10115,0
1,10116,0
1,10117,0
1,10118,0
1,10119,0
1,10120,0
1,10121,0
1,10122,0
1,10123,0
1,10124,0
1,10125,0
1,10126,0
1,10127,0
1,10128,0
1,10129,0
1,10130,0
1,10131,0
1,10132,0
1,10133,0
1,10134,0
1,10135,0
1,10136,0
1,10137,0
1,10138,0
1,10139,0
1,10140,0
1,10141,0
1,10142,0
1,10143,0
1,10144,0
1,10145,0
1,10146,0
1,10147,0
1,10148,0
1,10149,0
1,10150,0
1,10151,0
1,10152,0
1,10153,0
1,10155,0
1,10156,0
1,10157,0
1,10158,0
1,10159,0
1,10160,0
1,10161,0
1,10162,0
1,10163,0
1,10164,0
1,10165,0
1,10166,0
1,10167,0
1,10168,0
1,10169,0
1,10170,0
1,10171,0
1,10172,0
1,10173,0
1,10174,0
1,10175,0
1,10176,0
1,10177,0
1,10178,0
1,10179,0
1,10181,0
1,10182,0
1,10183,0
1,10184,0
1,10185,0
1,10186,0
1,10187,0
1,10188,0
1,10189,0
1,10190,0
1,10191,0
1,10192,0
1,10193,0
1,10194,0
1,10195,0
1,10196,0
1,10197,0
1,10198,0
1,10199,0
1,10200,0
1,10201,0
1,10203,0
1,10204,0
1,10205,0
1,10206,0
1,10207,0
1,10208,0
1,10209,0
1,10210,0
1,10211,0
1,10212,0
1,10213,0
1,10214,0
1,10215,0
1,10216,0
1,10217,0
1,10218,0
1,10219,0
1,10220,0
1,10221,0
1,10222,0
1,10223,0
1,10224,0
1,10225,0
1,10226,0
1,10227,0
1,10228,0
1,10229,0
1,10230,0
1,10231,0
1,10232,0
1,10233,0
1,10234,0
1,10235,0
1,10236,0
1,10237,0
1,10238,0
1,10239,0
1,10240,0
1,10242,0
1,10243,0
1,10244,0
1,10245,0
1,10248,0
1,10249,0
1,10250,0
1,10251,0
1,10252,0
1,10253,0
1,10254,0
1,10255,0
1,10256,0
1,10257,0
1,10258,0
1,10259,0
1,10261,0
1,10262,0
1,10263,0
1,10264,0
1,10265,0
1,10266,0
1,10267,0
1,10268,0
1,10269,0
1,10270,0
1,10271,0
1,10272,0
1,10273,0
1,10274,0
1,10275,0
1,10278,0
1,10279,0
1,10280,0
1,10281,0
1,10282,0
1,10283,0
1,10284,0
1,10285,0
1,10286,0
1,10287,0
1,10288,0
1,10289,0
1,10290,0
1,10291,0
1,10292,0
1,10293,0
1,10294,0
1,10295,0
1,10296,0
1,10297,0
1,10298,0
1,10299,0
1,10300,0
1,10301,0
1,10302,0
1,10303,0
1,10304,0
1,10305,0
1,10306,0
1,10307,0
1,10308,0
1,10309,0
1,10310,0
1,10311,0
1,10312,0
1,10313,0
1,10314,0
1,10315,0
1,10316,0
1,10317,0
1,10318,0
1,10319,0
1,10320,0
1,10321,0
1,10322,0
1,10324,0
1,10325,0
1,10326,0
1,10327,0
1,10328,0
1,10329,0
1,10330,0
1,10331,0
1,10332,0
1,10333,0
1,10334,0
1,10335,0
1,10336,0
1,10337,0
1,10338,0
1,10339,0
1,10340,0
1,10341,0
1,10342,0
1,10343,0
1,10344,0
1,10345,0
1,10346,0
1,10347,0
1,10348,0
1,10349,0
1,10351,0
1,10352,0
1,10353,0
1,10354,0
1,10355,0
1,10356,0
1,10357,0
1,10358,0
1,10359,0
1,10360,0
1,10361,0
1,10362,0
1,10363,0
1,10364,0
1,10365,0
1,10366,0
1,10367,0
1,10368,0
1,10369,0
1,10370,0
1,10371,0
1,10372,0
1,10373,0
1,10374,0
1,10375,0
1,10376,0
1,10377,0
1,10379,0
1,10380,0
1,10381,0
1,10382,0
1,10383,0
1,10384,0
1,10386,0
1,10387,0
1,10388,0
1,10389,0
1,10390,0
1,10391,0
1,10392,0
1,10393,0
1,10394,0
1,10395,0
1,10397,0
1,10398,0
1,10399,0
1,10400,0
1,10401,0
1,10402,0
1,10404,0
1,10405,0
1,10406,0
1,10407,0
1,10408,0
1,10410,0
1,10411,0
1,10412,0
1,10413,0
1,10414,0
1,10415,0
1,10416,0
1,10417,0
1,10418,0
1,10419,0
1,10420,0
1,10421,0
1,10422,0
1,10423,0
1,10424,0
1,10425,0
1,10426,0
1,10427,0
1,10428,0
1,10429,0
1,10430,0
1,10431,0
1,10432,0
1,10433,0
1,10434,0
1,10435,0
1,10436,0
1,10437,0
1,10438,0
1,10439,0
1,10440,0
1,10441,0
1,10442,0
1,10443,0
1,10444,0
1,10445,0
1,10446,0
1,10447,0
1,10448,0
1,10449,0
1,10450,0
1,10451,0
1,10452,0
1,10453,0
1,10454,0
1,10455,0
1,10456,0
1,10457,0
1,10458,0
1,10459,0
1,10460,0
1,10461,0
1,10462,0
1,10463,0
1,10464,0
1,10465,0
1,10466,0
1,10467,0
1,10468,0
1,10469,0
1,10470,0
1,10471,0
1,10472,0
1,10473,0
1,10474,0
1,10475,0
1,10476,0
1,10477,0
1,10478,0
1,10479,0
1,10480,0
1,10481,0
1,10482,0
1,10483,0
1,10484,0
1,10485,0
1,10486,0
1,10487,0
1,10488,0
1,10489,0
1,10490,0
1,10491,0
1,10492,0
1,10493,0
1,10495,0
1,10496,0
1,10497,0
1,10498,0
1,10499,0
1,10500,0
1,10502,0
1,10503,0
1,10504,0
1,10505,0
1,10506,0
1,10507,0
1,10508,0
1,10509,0
1,10510,0
1,10511,0
1,10512,0
1,10513,0
1,10514,0
1,10515,0
1,10516,0
1,10517,0
1,10518,0
1,10519,0
1,10520,0
1,10521,0
1,10522,0
1,10523,0
1,10524,0
1,10525,0
1,10526,0
1,10527,0
1,10528,0
1,10529,0
1,10530,0
1,10531,0
1,10532,0
1,10533,0
1,10535,0
1,10536,0
1,10537,0
1,10538,0
1,10539,0
1,10540,0
1,10541,0
1,10542,0
1,10543,0
1,10544,0
1,10545,0
1,10546,0
1,10547,0
1,10548,0
1,10549,0
1,10550,0
1,10551,0
1,10552,0
1,10553,0
1,10554,0
1,10555,0
1,10556,0
1,10557,0
1,10558,0
1,10559,0
1,10560,0
1,10561,0
1,10563,0
1,10564,0
1,10565,0
1,10566,0
1,10567,0
1,10568,0
1,10569,0
1,10570,0
1,10571,0
1,10572,0
1,10573,0
1,10574,0
1,10575,0
1,10577,0
1,10578,0
1,10579,0
1,10580,0
1,10581,0
1,10582,0
1,10583,0
1,10584,0
1,10585,0
1,10586,0
1,10587,0
1,10588,0
1,10589,0
1,10590,0
1,10591,0
1,10592,0
1,10594,0
1,10595,0
1,10596,0
1,10598,0
1,10599,0
1,10600,0
1,10601,0
1,10602,0
1,10603,0
1,10604,0
1,10605,0
1,10606,0
1,10607,0
1,10608,0
1,10609,0
1,10610,0
1,10611,0
1,10612,0
1,10613,0
1,10614,0
1,10615,0
1,10616,0
1,10617,0
1,10618,0
1,10619,0
1,10620,0
1,10621,0
1,10622,0
1,10623,0
1,10624,0
1,10626,0
1,10627,0
1,10628,0
1,10629,0
1,10630,0
1,10631,0
1,10632,0
1,10633,0
1,10635,0
1,10636,0
1,10637,0
1,10638,0
1,10639,0
1,10640,0
1,10641,0
1,10642,0
1,10643,0
1,10644,0
1,10645,0
1,10646,0
1,10647,0
1,10648,0
1,10649,0
1,10650,0
1,10651,0
1,10652,0
1,10653,0
