subtaskID,datapointID,answer
1,1,0
2,1,0
3,1,0
4,1,0
5,12618012,89
5,19091177,89
5,14793975,89
5,17338539,89
5,16351902,89
5,10116277,89
5,11045810,89
5,10825501,89
5,19727017,89
5,16451525,89
5,19783354,89
5,15890999,89
5,13899986,89
5,19266216,89
5,10836299,89
5,10712930,89
5,17110501,89
5,12449126,89
5,18063957,89
5,16379355,89
5,11895218,89
5,14242881,89
5,10531383,89
5,13363777,89
5,12810706,89
5,18327170,89
5,16994274,89
5,19197815,89
5,19263638,89
5,17355831,89
5,17878231,89
5,19389535,89
5,15556930,89
5,14412517,89
5,18869437,89
5,16680862,89
5,10694934,89
5,18511325,89
5,18888478,89
5,19238785,89
5,12356410,89
5,16009926,89
5,17749763,89
5,17157156,89
5,12828450,89
5,18672521,89
5,17374859,89
5,11018598,89
5,12198133,89
5,11942073,89
5,13924806,89
5,18937879,89
5,16743442,89
5,15558386,89
5,19894490,89
5,15119296,89
5,16616271,89
5,18729355,89
5,13361468,89
5,17765743,89
5,19508477,89
5,19249358,89
5,17119426,89
5,17189450,89
5,13211594,89
5,12458777,89
5,13407292,89
5,12356630,89
5,12338147,89
5,15769427,89
5,11323469,89
5,17333762,89
5,12990892,89
5,16817348,89
5,17127278,89
5,13574028,89
5,17423465,89
5,18468299,89
5,15628837,89
5,14634993,89
5,10928223,89
5,18069339,89
5,17643401,89
5,16169462,89
5,17547681,89
5,17283720,89
5,10561982,89
5,14039719,89
5,10794997,89
5,10018110,89
5,18735761,89
5,15744627,89
5,15059795,89
5,18430900,89
5,12667831,89
5,11602835,89
5,15322514,89
5,15319150,89
5,10881697,89
5,10825665,89
5,13473399,89
5,19159482,89
5,10444932,89
5,15360654,89
5,18695596,89
5,13153010,89
5,18672971,89
5,19809046,89
5,16646640,89
5,14777293,89
5,11110860,89
5,10539965,89
5,16627485,89
5,19090637,89
5,11989680,89
5,13065291,89
5,15798518,89
5,15168455,89
5,10244000,89
5,19257291,89
5,19531529,89
5,12359689,89
5,13441099,89
5,19827274,89
5,17322643,89
5,13195956,89
5,17663119,89
5,19669914,89
5,10918689,89
5,11960136,89
5,18230287,89
5,18979629,89
5,17433265,89
5,17960278,89
5,16271091,89
5,18551283,89
5,16216461,89
5,16117769,89
5,12689269,89
5,19326172,89
5,13287939,89
5,13714216,89
5,13174651,89
5,18740257,89
5,10710082,89
5,14770855,89
5,18341246,89
5,15135191,89
