subtaskID,datapointID,answer
1,12633,value
1,24448,value
1,14208,value
1,39654,value
1,337,value
1,14580,value
1,20132,value
1,24376,value
1,8805,value
1,27588,value
1,21052,value
1,39563,value
1,6186,value
1,34165,value
1,8569,value
1,32781,value
1,7494,value
1,32494,value
1,24159,value
1,13736,value
1,20646,value
1,13291,value
1,14501,value
1,20468,value
1,5295,value
1,6153,value
1,5946,value
1,20624,value
1,10720,value
1,2873,value
1,19449,value
1,34916,value
1,500,value
1,22092,value
1,13539,value
1,9706,value
1,25644,value
1,16257,value
1,7410,value
1,28389,value
1,36507,value
1,14758,value
1,33896,value
1,520,value
1,8807,value
1,21845,value
1,24604,value
1,12273,value
1,12800,value
1,14226,value
1,31357,value
1,28571,value
1,20347,value
1,35810,value
1,19612,value
1,24289,value
1,25007,value
1,16316,value
1,37586,value
1,3852,value
1,33085,value
1,31239,value
1,8555,value
1,34481,value
1,2601,value
1,37962,value
1,27119,value
1,15580,value
1,20612,value
1,17739,value
1,35373,value
1,4362,value
1,11970,value
1,649,value
1,8270,value
1,5743,value
1,20308,value
1,24918,value
1,10071,value
1,7356,value
1,32186,value
1,14824,value
1,20681,value
1,9422,value
1,25426,value
1,11273,value
1,9671,value
1,23239,value
1,7225,value
1,17958,value
1,31328,value
1,28496,value
1,26945,value
1,25951,value
1,18656,value
1,1813,value
1,34802,value
1,4870,value
1,10364,value
1,33199,value
1,935,value
1,8367,value
1,36815,value
1,36986,value
1,14068,value
1,22347,value
1,39510,value
1,28251,value
1,8830,value
1,20977,value
1,15013,value
1,1654,value
1,32923,value
1,6875,value
1,5296,value
1,5765,value
1,32614,value
1,27915,value
1,38332,value
1,16451,value
1,28860,value
1,32292,value
1,39299,value
1,4490,value
1,6619,value
1,29530,value
1,33065,value
1,18462,value
1,4160,value
1,36167,value
1,16014,value
1,35813,value
1,289,value
1,28474,value
1,32027,value
1,1523,value
1,12371,value
1,34856,value
1,15822,value
1,33587,value
1,8761,value
1,33426,value
1,39595,value
1,33854,value
1,1005,value
1,20802,value
1,18938,value
1,20549,value
1,39070,value
1,18079,value
1,13247,value
1,14084,value
1,20856,value
1,10944,value
1,22131,value
1,541,value
1,33583,value
1,35583,value
1,31535,value
1,33356,value
1,11686,value
1,27313,value
1,13441,value
1,36950,value
1,24828,value
1,14840,value
1,26045,value
1,9524,value
1,4499,value
1,36421,value
1,17761,value
1,37559,value
1,4392,value
1,35223,value
1,6586,value
1,8801,value
1,9740,value
1,29113,value
1,1608,value
1,37569,value
1,6694,value
1,5250,value
1,17099,value
1,29931,value
1,8274,value
1,20853,value
1,36674,value
1,19836,value
1,15683,value
1,1988,value
1,12763,value
1,22912,value
1,11861,value
1,23079,value
1,35154,value
1,15260,value
1,17430,value
1,39827,value
1,23810,value
1,13470,value
1,26472,value
1,10242,value
1,7799,value
1,10918,value
1,14871,value
1,9352,value
1,13714,value
1,31539,value
1,811,value
1,38068,value
1,6885,value
1,1319,value
1,27222,value
1,5012,value
1,11616,value
1,1508,value
1,25098,value
1,34538,value
1,17720,value
1,474,value
1,30046,value
1,35817,value
1,35527,value
1,12052,value
1,11949,value
1,11516,value
1,20654,value
1,13398,value
1,9236,value
1,6606,value
1,33022,value
1,2120,value
1,28239,value
1,5025,value
1,10279,value
1,224,value
1,35910,value
1,20300,value
1,20119,value
1,26953,value
1,13532,value
1,4715,value
1,3101,value
1,6355,value
1,5310,value
1,32816,value
1,29162,value
1,28906,value
1,16133,value
1,15508,value
1,35767,value
1,18534,value
1,14382,value
1,8498,value
1,26218,value
1,39197,value
1,10464,value
1,31811,value
1,30020,value
1,12859,value
1,2957,value
1,22539,value
1,17035,value
1,4721,value
1,4421,value
1,8894,value
1,26724,value
1,21960,value
1,8728,value
1,10823,value
1,20564,value
1,11093,value
1,4230,value
1,4430,value
1,24374,value
1,22326,value
1,35244,value
1,19264,value
1,14521,value
1,31286,value
1,32286,value
1,30435,value
1,11610,value
1,31424,value
1,29364,value
1,11234,value
1,30716,value
1,6881,value
1,34527,value
1,27486,value
1,37251,value
1,12271,value
1,36259,value
1,37382,value
1,12996,value
1,21865,value
1,10773,value
1,34302,value
1,905,value
1,29580,value
1,11972,value
1,36648,value
1,12458,value
1,23517,value
1,14094,value
1,11488,value
1,33670,value
1,8443,value
1,18659,value
1,5199,value
1,30297,value
1,24615,value
1,6388,value
1,31986,value
1,9065,value
1,20097,value
1,1196,value
1,28356,value
1,30456,value
1,33013,value
1,39806,value
1,39791,value
1,7504,value
1,35904,value
1,8744,value
1,841,value
1,19899,value
1,37563,value
1,18162,value
1,21330,value
1,5339,value
1,13074,value
1,23619,value
1,7250,value
1,18050,value
1,1430,value
1,24795,value
1,24942,value
1,32316,value
1,22624,value
1,33543,value
1,121,value
1,12978,value
1,1602,value
1,31958,value
1,5390,value
1,31277,value
1,11606,value
1,1110,value
1,3881,value
1,28792,value
1,37330,value
1,19940,value
1,34307,value
1,30372,value
1,215,value
1,39981,value
1,30355,value
1,17213,value
1,36746,value
1,2694,value
1,2277,value
1,34016,value
1,23195,value
1,19825,value
1,13805,value
1,18311,value
1,28936,value
1,11238,value
1,19981,value
1,21120,value
1,22124,value
1,25376,value
1,36819,value
1,29686,value
1,10334,value
1,28284,value
1,32017,value
1,38543,value
1,16469,value
1,33734,value
1,21774,value
1,33773,value
1,37325,value
1,15713,value
1,32802,value
1,6779,value
1,6728,value
1,13102,value
1,19217,value
1,28302,value
1,20546,value
1,23880,value
1,400,value
1,37459,value
1,14718,value
1,16689,value
1,34498,value
1,15195,value
1,17748,value
1,9013,value
1,31443,value
1,28327,value
1,36915,value
1,12262,value
1,37759,value
1,8739,value
1,129,value
1,7818,value
1,11022,value
1,20273,value
1,8563,value
1,14605,value
1,21263,value
1,30534,value
1,26532,value
1,11132,value
1,5848,value
1,24873,value
1,10938,value
1,6040,value
1,39349,value
1,22670,value
1,4734,value
1,3882,value
1,27551,value
1,27776,value
1,13484,value
1,11523,value
1,37126,value
1,11307,value
1,32741,value
1,37252,value
1,9003,value
1,34900,value
1,28872,value
1,15454,value
1,23986,value
1,31901,value
1,8578,value
1,140,value
1,26881,value
1,36434,value
1,9470,value
1,9295,value
1,15351,value
1,11919,value
1,20105,value
1,2876,value
1,16287,value
1,22452,value
1,31556,value
1,1290,value
1,31717,value
1,384,value
1,21288,value
1,33133,value
1,2407,value
1,1966,value
1,11793,value
1,35281,value
1,21397,value
1,1620,value
1,2980,value
1,10593,value
1,3624,value
1,9580,value
1,38676,value
1,14355,value
1,8390,value
1,22830,value
1,12329,value
1,17271,value
1,20484,value
1,30904,value
1,31235,value
1,30115,value
1,11529,value
1,36090,value
1,15575,value
1,32503,value
1,9127,value
1,27431,value
1,29432,value
1,26653,value
1,12223,value
1,29392,value
1,26331,value
1,5949,value
1,7307,value
1,39363,value
1,10815,value
1,7353,value
1,39332,value
1,25954,value
1,1242,value
1,6877,value
1,10831,value
1,21364,value
1,30759,value
1,13556,value
1,18454,value
1,14803,value
1,22501,value
1,27810,value
1,15237,value
1,26200,value
1,12740,value
1,13734,value
1,8332,value
1,13975,value
1,28692,value
1,12146,value
1,33450,value
1,29452,value
1,26652,value
1,12479,value
1,25786,value
1,6131,value
1,17444,value
1,34504,value
1,23657,value
1,20586,value
1,13300,value
1,30261,value
1,27417,value
1,521,value
1,27967,value
1,14479,value
1,38028,value
1,18758,value
1,25799,value
1,17743,value
1,39181,value
1,12578,value
1,11200,value
1,13602,value
1,39607,value
1,26399,value
1,14405,value
1,24373,value
1,5845,value
1,36530,value
1,22385,value
1,29615,value
1,36420,value
1,31805,value
1,13254,value
1,532,value
1,2328,value
1,2247,value
1,12206,value
1,24738,value
1,26825,value
1,11629,value
1,22489,value
1,12204,value
1,12236,value
1,3955,value
1,35555,value
1,33217,value
1,7928,value
1,33654,value
1,10410,value
1,357,value
1,12708,value
1,8637,value
1,18000,value
1,26296,value
1,5806,value
1,35425,value
1,4776,value
1,12083,value
1,2999,value
1,31080,value
1,12079,value
1,38599,value
1,15615,value
1,16751,value
1,6539,value
1,32529,value
1,36667,value
1,21031,value
1,28510,value
1,28852,value
1,4484,value
1,39156,value
1,880,value
1,31645,value
1,3459,value
1,29273,value
1,10064,value
1,27265,value
1,7577,value
1,29735,value
1,39305,value
1,39516,value
1,23567,value
1,21291,value
1,6432,value
1,1572,value
1,3735,value
1,28113,value
1,5807,value
1,35730,value
1,28030,value
1,24700,value
1,4300,value
1,35739,value
1,8168,value
1,10863,value
1,31377,value
1,33278,value
1,30375,value
1,38380,value
1,25653,value
1,4222,value
1,8848,value
1,7352,value
1,11933,value
1,29579,value
1,12148,value
1,10888,value
1,33415,value
1,3514,value
1,9528,value
1,36581,value
1,33736,value
1,36028,value
1,29054,value
1,31403,value
1,22956,value
1,25173,value
1,2210,value
1,10024,value
1,8417,value
1,26368,value
1,31048,value
1,33874,value
1,35646,value
1,2675,value
1,29383,value
1,9379,value
1,10421,value
1,1469,value
1,8027,value
1,28274,value
1,23988,value
1,26990,value
1,18083,value
